org,year,name,position,normalized_name,first,last,middle
ATLAS NETWORK,2016,LUIS HENRIQUE BALL,DIRECTOR,LUIS HENRIQUE BALL,LUIS,BALL,HENRIQUE
ATLAS NETWORK,2016,ROBERT BOYD,DIRECTOR(START 09/2016),ROBERT BOYD,ROBERT,BOYD,
ATLAS NETWORK,2016,LAWSON BADER,DIRECTOR,LAWSON BADER,LAWSON,BADER,
ATLAS NETWORK,2016,SCOTT BARBEE,TREASURER,SCOTT BARBEE,SCOTT,BARBEE,
ATLAS NETWORK,2015,BRADLEY LIPS,CEO,BRADLEY LIPS,BRADLEY,LIPS,
ATLAS NETWORK,2015,TOM PALMER,EXECUTIVE VICE PRESIDENT,TOM PALMER,TOM,PALMER,
ATLAS NETWORK,2015,ALEJANDRO CHAFUEN,"PRESIDENT, DIRECTOR",ALEJANDRO CHAFUEN,ALEJANDRO,CHAFUEN,
ATLAS NETWORK,2015,MATT WARNER,VP/PROGRAMS,MATT WARNER,MATT,WARNER,
ATLAS NETWORK,2015,DANIEL ANTHONY,VP/COMMUNICATIONS,DANIEL ANTHONY,DANIEL,ANTHONY,
ATLAS NETWORK,2015,GEORGE PEARSON,DIRECTOR,GEORGE PEARSON,GEORGE,PEARSON,
ATLAS NETWORK,2015,ANDREA RICH,DIRECTOR,ANDREA RICH,ANDREA,RICH,
ATLAS NETWORK,2015,RENE SCULL,DIRECTOR,RENE SCULL,RENE,SCULL,
ATLAS NETWORK,2015,LINDA WHETSTONE,DIRECTOR,LINDA WHETSTONE,LINDA,WHETSTONE,
ATLAS NETWORK,2015,DEBBI GIBBS,DIRECTOR,DEBBI GIBBS,DEBBI,GIBBS,
ATLAS NETWORK,2015,TIMOTHY BROWNE,DIRECTOR,TIMOTHY BROWNE,TIMOTHY,BROWNE,
ATLAS NETWORK,2015,NIKOLAOS MONOYIOS,DIRECTOR,NIKOLAOS MONOYIOS,NIKOLAOS,MONOYIOS,
ATLAS NETWORK,2015,GERRY OHRSTROM,DIRECTOR,GERRY OHRSTROM,GERRY,OHRSTROM,
ATLAS NETWORK,2015,PETER GOETTLER,DIRECTOR,PETER GOETTLER,PETER,GOETTLER,
ATLAS NETWORK,2015,WILLIAM SUMNER,DIRECTOR,WILLIAM SUMNER,WILLIAM,SUMNER,
ATLAS NETWORK,2015,CURTIN WINSOR,DIRECTOR,CURTIN WINSOR,CURTIN,WINSOR,
ATLAS NETWORK,2015,KATHY WASHBURN,DIRECTOR (START NOV 10),KATHY WASHBURN,KATHY,WASHBURN,
ATLAS NETWORK,2015,SCOTT BARBEE,TREASURER (START NOV 10),SCOTT BARBEE,SCOTT,BARBEE,
ATLAS NETWORK,2015,DAN GROSSMAN,CHAIRMAN OF THE BOARD,DAN GROSSMAN,DAN,GROSSMAN,
ATLAS NETWORK,2015,CHARLES ALBERS,TREASURER (RES NOV 10),CHARLES ALBERS,CHARLES,ALBERS,
ATLAS NETWORK,2014,BRADLEY LIPS,CEO,BRADLEY LIPS,BRADLEY,LIPS,
ATLAS NETWORK,2014,TOM PALMER,EXECUTIVE VP,TOM PALMER,TOM,PALMER,
ATLAS NETWORK,2014,ALEJANDRO CHAFUEN,"PRESIDENT, DIRECTOR",ALEJANDRO CHAFUEN,ALEJANDRO,CHAFUEN,
ATLAS NETWORK,2014,MATT WARNER,VP/PROGRAMS,MATT WARNER,MATT,WARNER,
ATLAS NETWORK,2014,DANIEL ANTHONY,VP/COMMUNICATIONS,DANIEL ANTHONY,DANIEL,ANTHONY,
ATLAS NETWORK,2014,DAN GROSSMAN,CHAIRMAN OF THE BOARD,DAN GROSSMAN,DAN,GROSSMAN,
ATLAS NETWORK,2014,CHARLES ALBERS,TREASURER,CHARLES ALBERS,CHARLES,ALBERS,
ATLAS NETWORK,2014,GEORGE PEARSON,DIRECTOR,GEORGE PEARSON,GEORGE,PEARSON,
ATLAS NETWORK,2014,ANDREA RICH,DIRECTOR,ANDREA RICH,ANDREA,RICH,
ATLAS NETWORK,2014,RENE SCULL,DIRECTOR,RENE SCULL,RENE,SCULL,
ATLAS NETWORK,2014,LINDA WHETSTONE,DIRECTOR,LINDA WHETSTONE,LINDA,WHETSTONE,
ATLAS NETWORK,2014,DEBBI GIBBS,DIRECTOR,DEBBI GIBBS,DEBBI,GIBBS,
ATLAS NETWORK,2014,TIMOTHY BROWN,DIRECTOR,TIMOTHY BROWN,TIMOTHY,BROWN,
ATLAS NETWORK,2014,JOHN BLUNDELL,DIRECTOR,JOHN BLUNDELL,JOHN,BLUNDELL,
ATLAS NETWORK,2014,GERRY OHRSTROM,DIRECTOR,GERRY OHRSTROM,GERRY,OHRSTROM,
ATLAS NETWORK,2014,PETER GOETTLER,DIRECTOR,PETER GOETTLER,PETER,GOETTLER,
ATLAS NETWORK,2014,WILLIAM SUMMER,DIRECTOR,WILLIAM SUMMER,WILLIAM,SUMMER,
ATLAS NETWORK,2014,CURTIN WINSOR,DIRECTOR,CURTIN WINSOR,CURTIN,WINSOR,
ATLAS NETWORK,2013,BRADLEY LIPS,CEO,BRADLEY LIPS,BRADLEY,LIPS,
ATLAS NETWORK,2013,TOM PALMER,EXECUTIVE VP/INTL PROGRAMS,TOM PALMER,TOM,PALMER,
ATLAS NETWORK,2013,ALEJANDRO CHAFUEN,"PRESIDENT, DIRECTOR",ALEJANDRO CHAFUEN,ALEJANDRO,CHAFUEN,
ATLAS NETWORK,2013,MATT WARNER,"VP/PROGRAMS, SECRETARY",MATT WARNER,MATT,WARNER,
ATLAS NETWORK,2013,DAN GROSSMAN,CHAIRMAN OF THE BOARD,DAN GROSSMAN,DAN,GROSSMAN,
ATLAS NETWORK,2013,CHARLES ALBERS,TREASURER,CHARLES ALBERS,CHARLES,ALBERS,
ATLAS NETWORK,2013,GEORGE PEARSON,DIRECTOR,GEORGE PEARSON,GEORGE,PEARSON,
ATLAS NETWORK,2013,ANDREA RICH,DIRECTOR,ANDREA RICH,ANDREA,RICH,
ATLAS NETWORK,2013,RENE SCULL,DIRECTOR,RENE SCULL,RENE,SCULL,
ATLAS NETWORK,2013,LINDA WHETSTONE,DIRECTOR,LINDA WHETSTONE,LINDA,WHETSTONE,
ATLAS NETWORK,2013,DEBBI GIBBS,DIRECTOR,DEBBI GIBBS,DEBBI,GIBBS,
ATLAS NETWORK,2013,TIMOTHY BROWN,DIRECTOR,TIMOTHY BROWN,TIMOTHY,BROWN,
ATLAS NETWORK,2013,JOHN BLUNDELL,DIRECTOR,JOHN BLUNDELL,JOHN,BLUNDELL,
ATLAS NETWORK,2013,GERRY OHRSTROM,DIRECTOR,GERRY OHRSTROM,GERRY,OHRSTROM,
ATLAS NETWORK,2013,PETER GOETTLER,DIRECTOR,PETER GOETTLER,PETER,GOETTLER,
ATLAS NETWORK,2013,CURTIN WINSOR,DIRECTOR,CURTIN WINSOR,CURTIN,WINSOR,
ATLAS NETWORK,2012,BRADLEY LIPS,CEO/SECRETARY,BRADLEY LIPS,BRADLEY,LIPS,
ATLAS NETWORK,2012,TOM PALMER,VP/INTL PROGRAMS,TOM PALMER,TOM,PALMER,
ATLAS NETWORK,2012,ALEJANDRO CHAFUEN,DIRECTOR,ALEJANDRO CHAFUEN,ALEJANDRO,CHAFUEN,
ATLAS NETWORK,2012,MATT WARNER,VP/PROGRAMS & COMMUNICATIONS,MATT WARNER,MATT,WARNER,
ATLAS NETWORK,2012,DAN GROSSMAN,CHAIRMAN OF THE BOARD,DAN GROSSMAN,DAN,GROSSMAN,
ATLAS NETWORK,2012,CHARLES ALBERS,TREASURER,CHARLES ALBERS,CHARLES,ALBERS,
ATLAS NETWORK,2012,GEORGE PEARSON,DIRECTOR,GEORGE PEARSON,GEORGE,PEARSON,
ATLAS NETWORK,2012,ANDREA RICH,DIRECTOR,ANDREA RICH,ANDREA,RICH,
ATLAS NETWORK,2012,RENE SCULL,DIRECTOR,RENE SCULL,RENE,SCULL,
ATLAS NETWORK,2012,WILLIAM SUMNER,DIRECTOR,WILLIAM SUMNER,WILLIAM,SUMNER,
ATLAS NETWORK,2012,LINDA WHETSTONE,DIRECTOR,LINDA WHETSTONE,LINDA,WHETSTONE,
ATLAS NETWORK,2012,HON.CURTIN WINSOR,DIRECTOR,HONCURTIN WINSOR,HONCURTIN,WINSOR,
ATLAS NETWORK,2012,TIMOTHY BROWN,DIRECTOR,TIMOTHY BROWN,TIMOTHY,BROWN,
ATLAS NETWORK,2012,JOHN BLUNDELL,DIRECTOR,JOHN BLUNDELL,JOHN,BLUNDELL,
ATLAS NETWORK,2012,GERRY OHRSTROM,DIRECTOR,GERRY OHRSTROM,GERRY,OHRSTROM,
ATLAS NETWORK,2011,BRADLEY LIPS,CEO/SECRETARY,BRADLEY LIPS,BRADLEY,LIPS,
ATLAS NETWORK,2011,TOM PALMER,VP/INTL PROGRAMS,TOM PALMER,TOM,PALMER,
ATLAS NETWORK,2011,ALEJANDRO CHAFUEN,DIRECTOR,ALEJANDRO CHAFUEN,ALEJANDRO,CHAFUEN,
ATLAS NETWORK,2011,DAN GROSSMAN,CHAIRMAN OF THE BOARD,DAN GROSSMAN,DAN,GROSSMAN,
ATLAS NETWORK,2011,ABBY MOFFAT,TREASURER,ABBY MOFFAT,ABBY,MOFFAT,
ATLAS NETWORK,2011,GEORGE PEARSON,DIRECTOR,GEORGE PEARSON,GEORGE,PEARSON,
ATLAS NETWORK,2011,ANDREA RICH,DIRECTOR,ANDREA RICH,ANDREA,RICH,
ATLAS NETWORK,2011,RENE SCULL,DIRECTOR,RENE SCULL,RENE,SCULL,
ATLAS NETWORK,2011,WILLIAM SUMNER,DIRECTOR,WILLIAM SUMNER,WILLIAM,SUMNER,
ATLAS NETWORK,2011,LINDA WHETSTONE,DIRECTOR,LINDA WHETSTONE,LINDA,WHETSTONE,
ATLAS NETWORK,2011,HON.CURTIN WINSOR,DIRECTOR,HONCURTIN WINSOR,HONCURTIN,WINSOR,
ATLAS NETWORK,2011,CHARLES ALBERS,DIRECTOR,CHARLES ALBERS,CHARLES,ALBERS,
ATLAS NETWORK,2011,JOHN BLUNDELL,DIRECTOR,JOHN BLUNDELL,JOHN,BLUNDELL,
ATLAS NETWORK,2011,TIM BROWNE,DIRECTOR,TIM BROWNE,TIM,BROWNE,
ATLAS NETWORK,2010,BRADLEY LIPS,CEO/SECRETARY,BRADLEY LIPS,BRADLEY,LIPS,
ATLAS NETWORK,2010,ALEJANDRO CHAFUEN,"PRESIDENT, DIRECTOR",ALEJANDRO CHAFUEN,ALEJANDRO,CHAFUEN,
ATLAS NETWORK,2010,TOM PALMER,VP/INTL PROGRAMS,TOM PALMER,TOM,PALMER,
ATLAS NETWORK,2010,DAN GROSSMAN,CHAIRMAN OF THE BOARD,DAN GROSSMAN,DAN,GROSSMAN,
ATLAS NETWORK,2010,ABBY MOFFAT,TREASURER,ABBY MOFFAT,ABBY,MOFFAT,
ATLAS NETWORK,2010,DAN GROSSMAN,DIRECTOR,DAN GROSSMAN,DAN,GROSSMAN,
ATLAS NETWORK,2010,JOHN BLUNDELL,DIRECTOR,JOHN BLUNDELL,JOHN,BLUNDELL,
ATLAS NETWORK,2010,TIMOTHY O. BROWNE,DIRECTOR,TIMOTHY O BROWNE,TIMOTHY,BROWNE,O
ATLAS NETWORK,2010,GEORGE PEARSON,DIRECTOR,GEORGE PEARSON,GEORGE,PEARSON,
ATLAS NETWORK,2010,ANDREA RICH,DIRECTOR,ANDREA RICH,ANDREA,RICH,
ATLAS NETWORK,2010,RENE SCULL,DIRECTOR,RENE SCULL,RENE,SCULL,
ATLAS NETWORK,2010,WILLIAM SUMNER,DIRECTOR,WILLIAM SUMNER,WILLIAM,SUMNER,
ATLAS NETWORK,2010,LINDA WHETSTONE,DIRECTOR,LINDA WHETSTONE,LINDA,WHETSTONE,
ATLAS NETWORK,2010,HON. CURTIN WINSOR,DIRECTOR,HON CURTIN WINSOR,HON,WINSOR,CURTIN
ATLAS NETWORK,2010,CHARLES ALBERS,DIRECTOR,CHARLES ALBERS,CHARLES,ALBERS,
ATLAS NETWORK,2009,BRADLEY LIPS,CEO/SECRETARY,BRADLEY LIPS,BRADLEY,LIPS,
ATLAS NETWORK,2009,ALEJANDRO CHAFUEN,"PRESIDENT, DIRECTOR",ALEJANDRO CHAFUEN,ALEJANDRO,CHAFUEN,
ATLAS NETWORK,2009,TOM PALMER,VP/INTL PROGRAMS,TOM PALMER,TOM,PALMER,
ATLAS NETWORK,2009,LEONARD LIGGIO,EVP/ACADEMICS,LEONARD LIGGIO,LEONARD,LIGGIO,
ATLAS NETWORK,2009,DAN GROSSMAN,CHAIRMAN OF THE BOARD,DAN GROSSMAN,DAN,GROSSMAN,
ATLAS NETWORK,2009,ABBY MOFFAT,TREASURER,ABBY MOFFAT,ABBY,MOFFAT,
ATLAS NETWORK,2009,CHARLES ALBERS,DIRECTOR,CHARLES ALBERS,CHARLES,ALBERS,
ATLAS NETWORK,2009,JOHN BLUNDELL,DIRECTOR,JOHN BLUNDELL,JOHN,BLUNDELL,
ATLAS NETWORK,2009,TIMOTHY O. BROWNE,DIRECTOR,TIMOTHY O BROWNE,TIMOTHY,BROWNE,O
ATLAS NETWORK,2009,GEORGE PEARSON,DIRECTOR,GEORGE PEARSON,GEORGE,PEARSON,
ATLAS NETWORK,2009,ANDREA RICH,DIRECTOR,ANDREA RICH,ANDREA,RICH,
ATLAS NETWORK,2009,RENEE SCULL,DIRECTOR,RENEE SCULL,RENEE,SCULL,
ATLAS NETWORK,2009,WILLIAM SUMNER,DIRECTOR,WILLIAM SUMNER,WILLIAM,SUMNER,
ATLAS NETWORK,2009,LINDA WHETSTONE,DIRECTOR,LINDA WHETSTONE,LINDA,WHETSTONE,
ATLAS NETWORK,2009,HON. CURTIN WINSOR,DIRECTOR,HON CURTIN WINSOR,HON,WINSOR,CURTIN
ATLAS NETWORK,2007,ALEJANDRO CHAFUEN,"PRESIDENT, CEO",ALEJANDRO CHAFUEN,ALEJANDRO,CHAFUEN,
ATLAS NETWORK,2007,BRADLEY LIPS,EVP/SEC/TREASURER,BRADLEY LIPS,BRADLEY,LIPS,
ATLAS NETWORK,2007,JO KWONG,"VP, INS RELATIONS",JO KWONG,JO,KWONG,
ATLAS NETWORK,2007,LEONARD LIGGIO,EVP/ACADEMICS,LEONARD LIGGIO,LEONARD,LIGGIO,
ATLAS NETWORK,2007,ALEJANDRO GARZA LAGUERA,DIRECTOR,ALEJANDRO GARZA LAGUERA,ALEJANDRO,LAGUERA,GARZA
ATLAS NETWORK,2007,LINDA WHETSTONE,VICE CHAIR,LINDA WHETSTONE,LINDA,WHETSTONE,
ATLAS NETWORK,2007,WILLIAM SUMNER,CHAIRMAN OF BOD,WILLIAM SUMNER,WILLIAM,SUMNER,
ATLAS NETWORK,2007,GEORGE PEARSON,VICE CHAIR,GEORGE PEARSON,GEORGE,PEARSON,
ATLAS NETWORK,2007,ABBY MOFFAT,DIRECTOR,ABBY MOFFAT,ABBY,MOFFAT,
ATLAS NETWORK,2007,JOHN BLUNDELL,EXEC VP-ACADEMICS,JOHN BLUNDELL,JOHN,BLUNDELL,
ATLAS NETWORK,2007,HON. CURTIN WINSOR,VICE CHAIR,HON CURTIN WINSOR,HON,WINSOR,CURTIN
ATLAS NETWORK,2007,ANDREA RICH,DIRECTOR,ANDREA RICH,ANDREA,RICH,
ATLAS NETWORK,2007,RENE SCULL,DIRECTOR,RENE SCULL,RENE,SCULL,
ATLAS NETWORK,2007,TIMOTHY BROWNE,VP,TIMOTHY BROWNE,TIMOTHY,BROWNE,
ATLAS NETWORK,2007,DAN GROSSMAN,VICE CHAIR,DAN GROSSMAN,DAN,GROSSMAN,
ATLAS NETWORK,2006,ALEJANDRO CHAFUEN,"PRESIDENT, CEO",ALEJANDRO CHAFUEN,ALEJANDRO,CHAFUEN,
ATLAS NETWORK,2006,BRADLEY LIPS,COO/SEC/TREASURER,BRADLEY LIPS,BRADLEY,LIPS,
ATLAS NETWORK,2006,JO ECHARD,VP,JO ECHARD,JO,ECHARD,
ATLAS NETWORK,2006,TIMOTHY BROWNE,DIRECTOR,TIMOTHY BROWNE,TIMOTHY,BROWNE,
ATLAS NETWORK,2006,ABBY MOFFAT,DIRECTOR,ABBY MOFFAT,ABBY,MOFFAT,
ATLAS NETWORK,2006,ALEJANDRO GARZA LAGUERA,DIRECTOR,ALEJANDRO GARZA LAGUERA,ALEJANDRO,LAGUERA,GARZA
ATLAS NETWORK,2006,LEONARD P. LIGGIO,EXEC VP-ACADEMICS,LEONARD P LIGGIO,LEONARD,LIGGIO,P
ATLAS NETWORK,2006,JOHN BLUNDELL,VICE CHAIR,JOHN BLUNDELL,JOHN,BLUNDELL,
ATLAS NETWORK,2006,LINDA WHETSTONE,VICE CHAIR,LINDA WHETSTONE,LINDA,WHETSTONE,
ATLAS NETWORK,2006,WILLIAM SUMNER,CHAIRMAN OF BOD,WILLIAM SUMNER,WILLIAM,SUMNER,
ATLAS NETWORK,2006,DAN GROSSMAN,VICE CHAIR,DAN GROSSMAN,DAN,GROSSMAN,
ATLAS NETWORK,2006,GEORGE PEARSON,VICE CHAIR,GEORGE PEARSON,GEORGE,PEARSON,
ATLAS NETWORK,2006,ANDREA RICH,DIRECTOR,ANDREA RICH,ANDREA,RICH,
ATLAS NETWORK,2006,RENE SCULL,DIRECTOR,RENE SCULL,RENE,SCULL,
ATLAS NETWORK,2006,HON. CURTIN WINSOR,VICE CHAIR,HON CURTIN WINSOR,HON,WINSOR,CURTIN
ATLAS NETWORK,2005,ALEJANDRO CHAFUEN,"PRESIDENT, CEO",ALEJANDRO CHAFUEN,ALEJANDRO,CHAFUEN,
ATLAS NETWORK,2005,BRADLEY LIPS,COO/SEC/TREASURER,BRADLEY LIPS,BRADLEY,LIPS,
ATLAS NETWORK,2005,HON. CURTIN WINSOR,DIRECTOR,HON CURTIN WINSOR,HON,WINSOR,CURTIN
ATLAS NETWORK,2005,JOHN BLUNDELL,DIRECTOR,JOHN BLUNDELL,JOHN,BLUNDELL,
ATLAS NETWORK,2005,WILLIAM SUMNER,CHAIRMAN OF BOD,WILLIAM SUMNER,WILLIAM,SUMNER,
ATLAS NETWORK,2005,JAMES A. POPE,VICE CHAIR OF BOD,JAMES A POPE,JAMES,POPE,A
ATLAS NETWORK,2005,LINDA WHETSTONE,DIRECTOR,LINDA WHETSTONE,LINDA,WHETSTONE,
ATLAS NETWORK,2005,GEORGE PEARSON,DIRECTOR,GEORGE PEARSON,GEORGE,PEARSON,
ATLAS NETWORK,2005,DAN GROSSMAN,DIRECTOR,DAN GROSSMAN,DAN,GROSSMAN,
ATLAS NETWORK,2005,TIMOTHY BROWNE,DIRECTOR,TIMOTHY BROWNE,TIMOTHY,BROWNE,
ATLAS NETWORK,2005,ALEJANDRO GARZA LAGUERA,DIRECTOR,ALEJANDRO GARZA LAGUERA,ALEJANDRO,LAGUERA,GARZA
ATLAS NETWORK,2005,ANDREA RICH,DIRECTOR,ANDREA RICH,ANDREA,RICH,
ATLAS NETWORK,2005,RENE SCULL,DIRECTOR,RENE SCULL,RENE,SCULL,
ATLAS NETWORK,2005,LEONARD P. LIGGIO,EXEC-VP-ACADEMICS,LEONARD P LIGGIO,LEONARD,LIGGIO,P
ATLAS NETWORK,2004,ALEJANDRO CHAFUEN,"PRESIDENT, CEO",ALEJANDRO CHAFUEN,ALEJANDRO,CHAFUEN,
ATLAS NETWORK,2004,BRADLEY LIPS,COO/SEC/TREASURER,BRADLEY LIPS,BRADLEY,LIPS,
ATLAS NETWORK,2004,LEONARD LIGGIO,EXEC VP - ACADEMICS,LEONARD LIGGIO,LEONARD,LIGGIO,
ATLAS NETWORK,2004,JOHN BLUNDELL,DIRECTOR,JOHN BLUNDELL,JOHN,BLUNDELL,
ATLAS NETWORK,2004,RENE SCULL,DIRECTOR,RENE SCULL,RENE,SCULL,
ATLAS NETWORK,2004,ALEJANDRO GARZA LAGUERA,DIRECTOR,ALEJANDRO GARZA LAGUERA,ALEJANDRO,LAGUERA,GARZA
ATLAS NETWORK,2004,DAN GROSSMAN,DIRECTOR,DAN GROSSMAN,DAN,GROSSMAN,
ATLAS NETWORK,2004,TIMOTHY BROWNE,DIRECTOR,TIMOTHY BROWNE,TIMOTHY,BROWNE,
ATLAS NETWORK,2004,HON. CURTIN WINSOR,DIRECTOR,HON CURTIN WINSOR,HON,WINSOR,CURTIN
ATLAS NETWORK,2004,WILLIAM SUMNER,CHAIRMAN OF BOD,WILLIAM SUMNER,WILLIAM,SUMNER,
ATLAS NETWORK,2004,JAMES A. POPE,VICE CHAIR OF BOD,JAMES A POPE,JAMES,POPE,A
ATLAS NETWORK,2004,LINDA WHETSTONE,DIRECTOR,LINDA WHETSTONE,LINDA,WHETSTONE,
ATLAS NETWORK,2004,GEORGE PEARSON,DIRECTOR,GEORGE PEARSON,GEORGE,PEARSON,
ATLAS NETWORK,2003,ALEJANDRO CHAFUEN,"PRESIDENT, CEO",ALEJANDRO CHAFUEN,ALEJANDRO,CHAFUEN,
ATLAS NETWORK,2003,BRADLEY LIPS,COO/SEC/TREASURER,BRADLEY LIPS,BRADLEY,LIPS,
ATLAS NETWORK,2003,LEONARD LIGGIO,EXEC VP-ACADEMICS,LEONARD LIGGIO,LEONARD,LIGGIO,
ATLAS NETWORK,2003,HON. CURTIN WINSOR,DIRECTOR,HON CURTIN WINSOR,HON,WINSOR,CURTIN
ATLAS NETWORK,2003,JOHN BLUNDELL,DIRECTOR,JOHN BLUNDELL,JOHN,BLUNDELL,
ATLAS NETWORK,2003,ALEJANDRO GARZA LAGUERA,DIRECTOR,ALEJANDRO GARZA LAGUERA,ALEJANDRO,LAGUERA,GARZA
ATLAS NETWORK,2003,WILLIAM SUMNER,CHAIRMAN OF BOD,WILLIAM SUMNER,WILLIAM,SUMNER,
ATLAS NETWORK,2003,GEORGE PEARSON,DIRECTOR,GEORGE PEARSON,GEORGE,PEARSON,
ATLAS NETWORK,2003,RENE SCULL,DIRECTOR,RENE SCULL,RENE,SCULL,
ATLAS NETWORK,2003,JAMES A. POPE,VICE CHAIR OF BOD,JAMES A POPE,JAMES,POPE,A
ATLAS NETWORK,2003,LINDA WHETSTONE,DIRECTOR,LINDA WHETSTONE,LINDA,WHETSTONE,
ATLAS NETWORK,2003,TIMOTHY BROWNE,DIRECTOR,TIMOTHY BROWNE,TIMOTHY,BROWNE,
ATLAS NETWORK,2002,ALEJANDRO CHAFUEN,PRESIDENT. CEO,ALEJANDRO CHAFUEN,ALEJANDRO,CHAFUEN,
ATLAS NETWORK,2002,BRADLEY LIPS,"VP, COO",BRADLEY LIPS,BRADLEY,LIPS,
ATLAS NETWORK,2002,NIKOLAI WENZEL,DIRECTOR,NIKOLAI WENZEL,NIKOLAI,WENZEL,
ATLAS NETWORK,2002,GEORGE PEARSON,DIRECTOR,GEORGE PEARSON,GEORGE,PEARSON,
ATLAS NETWORK,2002,WILLIAM SUMNER,CHAIRMAN,WILLIAM SUMNER,WILLIAM,SUMNER,
ATLAS NETWORK,2002,ALEJANDRO GARZA LAGUERA,DIRECTOR,ALEJANDRO GARZA LAGUERA,ALEJANDRO,LAGUERA,GARZA
ATLAS NETWORK,2002,LINDA WHETSTONE,DIRECTOR,LINDA WHETSTONE,LINDA,WHETSTONE,
ATLAS NETWORK,2002,HON CURTIN WINSOR,DIRECTOR,HON CURTIN WINSOR,HON,WINSOR,CURTIN
ATLAS NETWORK,2002,TIMOTHY BROWNE,DIRECTOR,TIMOTHY BROWNE,TIMOTHY,BROWNE,
ATLAS NETWORK,2002,SARAH ATKINS,DIRECTOR,SARAH ATKINS,SARAH,ATKINS,
ATLAS NETWORK,2002,JAMES A POPE,DIRECTOR,JAMES A POPE,JAMES,POPE,A
ATLAS NETWORK,2002,RENE SCULL,DIRECTOR,RENE SCULL,RENE,SCULL,
ATLAS NETWORK,2002,JOHN BLUNDELL,DIRECTOR,JOHN BLUNDELL,JOHN,BLUNDELL,
ATLAS NETWORK,2001,ALEJANDRO CHAFUEN,"PRESIDENT, CEO",ALEJANDRO CHAFUEN,ALEJANDRO,CHAFUEN,
ATLAS NETWORK,2001,BRADLEY LIPS,"VP, COO",BRADLEY LIPS,BRADLEY,LIPS,
ATLAS NETWORK,2001,JO KWONG ECHARD,DIRECTOR,JO KWONG ECHARD,JO,ECHARD,KWONG
ATLAS NETWORK,2001,NIKOLAI WENZEL,DIRECTOR,NIKOLAI WENZEL,NIKOLAI,WENZEL,
ATLAS NETWORK,2001,JAMES A POPE,DIRECTOR,JAMES A POPE,JAMES,POPE,A
ATLAS NETWORK,2001,JOHN BLUNDELL,DIRECTOR,JOHN BLUNDELL,JOHN,BLUNDELL,
ATLAS NETWORK,2001,TIMOTHY BROWNE,DIRECTOR,TIMOTHY BROWNE,TIMOTHY,BROWNE,
ATLAS NETWORK,2001,GEORGE PEARSON,DIRECTOR,GEORGE PEARSON,GEORGE,PEARSON,
ATLAS NETWORK,2001,RENE SCULL,DIRECTOR,RENE SCULL,RENE,SCULL,
ATLAS NETWORK,2001,LINDA WHETSTONE,DIRECTOR,LINDA WHETSTONE,LINDA,WHETSTONE,
ATLAS NETWORK,2001,ALEJANDRO GARZA LAGUERA,DIRECTOR,ALEJANDRO GARZA LAGUERA,ALEJANDRO,LAGUERA,GARZA
ATLAS NETWORK,2001,WILLIAM SUMNER,CHAIRMAN,WILLIAM SUMNER,WILLIAM,SUMNER,
ATLAS NETWORK,2000,ALEJANDRO CHAFUEN,"PRESIDENT, CEO",ALEJANDRO CHAFUEN,ALEJANDRO,CHAFUEN,
ATLAS NETWORK,2000,BRADLEY LIPS,SECRETARY & TREAS.,BRADLEY LIPS,BRADLEY,LIPS,
ATLAS NETWORK,2000,TOM ROE,DIRECTOR,TOM ROE,TOM,ROE,
ATLAS NETWORK,2000,RENE SCULL,DIRECTOR,RENE SCULL,RENE,SCULL,
ATLAS NETWORK,2000,TIMOTHY BROWNE,DIRECTOR,TIMOTHY BROWNE,TIMOTHY,BROWNE,
ATLAS NETWORK,2000,GEORGE PEARSON,DIRECTOR,GEORGE PEARSON,GEORGE,PEARSON,
ATLAS NETWORK,2000,JOHN BLUNDELL,DIRECTOR,JOHN BLUNDELL,JOHN,BLUNDELL,
ATLAS NETWORK,2000,WALTER GRINDER,DIRECTOR,WALTER GRINDER,WALTER,GRINDER,
ATLAS NETWORK,2000,WILLIAM SUMNER,DIRECTOR,WILLIAM SUMNER,WILLIAM,SUMNER,
ATLAS NETWORK,2000,JAMES A. POPE,DIRECTOR,JAMES A POPE,JAMES,POPE,A
ATLAS NETWORK,2000,LEONARD LIGGIO,EXECUTIVE VP,LEONARD LIGGIO,LEONARD,LIGGIO,
ATLAS NETWORK,2000,LINDA WHETSTONE,DIRECTOR,LINDA WHETSTONE,LINDA,WHETSTONE,
ATLAS NETWORK,2000,ALEJANDRO GARZA LAGUERA,DIRECTOR,ALEJANDRO GARZA LAGUERA,ALEJANDRO,LAGUERA,GARZA
ATLAS NETWORK,1999,ALEJANDRO CHAFUEN,"PRESIDENT, CEO",ALEJANDRO CHAFUEN,ALEJANDRO,CHAFUEN,
ATLAS NETWORK,1999,LEONARD LIGGIO,EXECUTIVE VP,LEONARD LIGGIO,LEONARD,LIGGIO,
ATLAS NETWORK,1999,BRADLEY LIPS,SECRETARY & TREAS.,BRADLEY LIPS,BRADLEY,LIPS,
ATLAS NETWORK,1999,WALTER GRINDER,DIRECTOR,WALTER GRINDER,WALTER,GRINDER,
ATLAS NETWORK,1999,TIMOTHY BROWNE,DIRECTOR,TIMOTHY BROWNE,TIMOTHY,BROWNE,
ATLAS NETWORK,1999,LINDA WHETSTONE,DIRECTOR,LINDA WHETSTONE,LINDA,WHETSTONE,
